,Date,Month,station,station elevation,Precipitation,Downward Long Wave Rad Flux,Downward Short Wave Rad Flux,Air Pressure,Water precipitation,Humidity,Cloud cover,Temperature,Upward Long wave Rad,Upward Long wave Rad Atmos,Upward Short Wave Rad,Max Temperature
1343,20050906,09,IDAB,110,0.0,255800.625,250013.0,67346625.0,17806.893676757812,7.354150235652924,0.6183333066292107,16647.1044921875,309911.8203125,195073.1962890625,42568.0,16668.233723958332
1344,20050907,09,IDAB,110,0.0,242115.828125,292685.0,67380129.5,15787.29931640625,6.064010053873062,0.024999999751647312,16637.878255208332,309987.6015625,193218.1396484375,49302.0,16665.027669270832
1345,20050908,09,IDAB,110,0.0,241776.8828125,290879.0,67224799.0,16699.970092773438,6.0670775175094604,0.06583333403492968,16653.989908854168,311092.4609375,190480.41015625,48983.0,16671.650390625
1346,20050909,09,IDAB,110,0.0,238762.984375,291859.0,67070969.5,14265.348327636719,5.587050020694733,0.0016666666294137638,16618.340657552082,308651.7890625,194607.8984375,49451.0,16672.058268229168
1347,20050910,09,IDAB,110,0.0,240230.234375,289390.0,67064544.0,14307.00048828125,6.2670798897743225,0.019999998932083447,16636.818522135418,309128.859375,199535.421875,49067.0,16674.9130859375
1348,20050911,09,IDAB,110,19.799999095499516,262211.859375,266062.0,67155842.5,21877.32861328125,8.374523282051086,1.1616666205227375,16689.953938802082,313658.640625,183189.38671875,43762.0,16705.718424479168
1349,20050912,09,IDAB,110,0.15000000596046448,252467.515625,277793.0,67116864.5,19103.300537109375,7.27226448059082,0.4299999574820201,16669.253743489582,312539.509765625,182448.52734375,46480.0,16704.643391927082
1350,20050913,09,IDAB,110,211.73000787198544,271346.6875,264230.0,66844022.0,28224.388916015625,9.977016866207123,0.6399999807278315,16718.30712890625,315775.671875,191701.87890625,43483.0,16744.966634114582
1351,20050914,09,IDAB,110,1060.9899460077286,275016.765625,248102.0,66826457.5,30803.570068359375,10.569797575473785,2.0874998196959496,16705.715657552082,315756.90625,168494.33984375,40196.0,16762.108561197918
1352,20050915,09,IDAB,110,1186.0600459575653,272378.171875,259293.0,66887850.0,28880.75439453125,10.094166219234467,1.5391666069626808,16724.6259765625,317114.0625,173674.0,42570.0,16752.325520833332
1353,20050916,09,IDAB,110,22.72999943047762,237472.4296875,276204.0,67221425.5,14706.099670410156,6.793573200702667,0.18666666358088455,16419.53173828125,294995.3203125,198060.3310546875,46697.0,16454.459716796875
1354,20050917,09,IDAB,110,0.0,234374.1953125,276169.0,67063601.5,14668.303466796875,6.952420651912689,0.17666666256263852,16500.402425130207,300001.0703125,197242.23046875,46906.0,16529.837727864582
1355,20050918,09,IDAB,110,7.570000438019633,269184.6796875,263389.0,66977036.0,23985.727661132812,9.455273270606995,0.5199999654044708,16767.804036458332,319888.234375,187292.734375,43848.0,16800.498697916668
1356,20050919,09,IDAB,110,0.03999999910593033,270774.1328125,266551.0,67185390.5,21912.531494140625,9.376153290271759,0.009999999776482582,16820.2705078125,325694.548828125,198659.5576171875,44776.0,16866.888509114582
1357,20050920,09,IDAB,110,0.0,264140.2109375,266790.0,67243151.0,19915.004272460938,7.935752987861633,0.0041666665735344095,16829.912109375,325918.3984375,200468.5869140625,45167.0,16882.396484375
1358,20050921,09,IDAB,110,0.0,263665.125,260614.0,67018212.0,18225.787841796875,7.315840125083923,0.27333333746840555,16842.320638020832,327425.0703125,202107.25,44111.0,16904.028483072918
1359,20050922,09,IDAB,110,0.0,264594.0546875,263711.0,66756293.0,18867.900512695312,7.537488222122192,0.20499998905385533,16829.945638020832,326981.802734375,205651.6328125,44762.0,16901.406412760418
1360,20050923,09,IDAB,110,0.6499999761581421,265912.38671875,244486.0,66777069.0,20645.66552734375,8.477049827575684,2.5841665665308633,16746.943359375,319181.4375,167430.43359375,40122.0,16789.889811197918
1361,20050924,09,IDAB,110,6342.160184383392,273038.8515625,75510.0,66462818.0,35414.758056640625,10.602129995822906,60.51333459218343,16383.627278645834,295708.8046875,94420.8203125,10439.0,16462.091145833332
1362,20050925,09,IDAB,110,585.3400112092495,273428.90625,195933.0,66369304.5,26780.835571289062,10.430890142917633,3.5508336250980697,16557.237467447918,305189.03125,189411.453125,32350.0,16586.08642578125
1363,20050926,09,IDAB,110,15.870000056922436,259813.671875,255278.0,66884476.5,21499.689331054688,9.067140102386475,0.053333331986020006,16690.349609375,314816.3671875,204901.78125,43420.0,16748.730143229168
1364,20050927,09,IDAB,110,45.70999762415886,265290.765625,232099.0,67061982.0,21596.172729492188,9.897740006446838,1.0741666269799073,16556.21337890625,306829.765625,200752.494140625,38782.0,16574.912272135418
1365,20050928,09,IDAB,110,259.7600004039705,268750.03125,238026.0,66781277.5,24895.699462890625,10.456590056419373,0.5616666364173094,16634.357747395832,311580.09375,196594.833984375,39844.0,16684.916015625
1366,20050929,09,IDAB,110,3.6699999570846558,215921.6640625,249767.0,67417694.0,15495.383911132812,4.127172082662582,0.3891666689887643,16086.710123697916,273939.71875,182373.46875,42808.0,16132.786946614584
1367,20050930,09,IDAB,110,1.260000018402934,221764.314453125,245918.0,67067835.5,17492.406982421875,4.619753837585449,0.17583333111057678,16221.8974609375,280156.7734375,186124.29296875,42334.0,16252.201741536459
1368,20051001,10,IDAB,110,613.2199762761593,249630.2421875,234674.0,66983204.0,23763.76025390625,8.270344972610474,1.708333346216629,16443.096028645832,294459.0,171083.7421875,39215.0,16466.031168619793
1369,20051002,10,IDAB,110,40.989999912679195,259675.0625,239440.0,67120808.0,23426.271118164062,9.599990487098694,0.13666666174928346,16601.913411458332,308116.1875,193892.46875,40730.0,16637.204264322918
1370,20051003,10,IDAB,110,28.319999419152737,266684.265625,224657.0,67180161.0,25114.435180664062,9.755279958248138,1.5899998048941295,16628.83935546875,310620.328125,166948.62890625,37185.0,16657.072591145832
1371,20051004,10,IDAB,110,23.840000230818987,256095.5,236394.0,67105026.0,20034.130737304688,8.460720002651215,0.15666666192313036,16596.012369791668,308886.375,189430.54296875,40579.0,16643.9755859375
1372,20051005,10,IDAB,110,95.70999870449305,260575.2109375,231621.0,66976125.0,23287.895385742188,8.979420065879822,0.2683333282669385,16616.108235677082,310655.703125,194861.1796875,39580.0,16647.982747395832
1373,20051006,10,IDAB,110,23.67000102996826,239346.5078125,214542.0,67225480.5,23374.699829101562,5.151970237493515,1.4858332226673763,16171.294189453125,280342.6171875,178131.85546875,36024.0,16210.14453125
1374,20051007,10,IDAB,110,143.76000881567597,218004.8671875,204950.0,67182668.5,18194.940673828125,2.781969964504242,3.563333259895444,15900.348470052084,260741.3515625,166620.1083984375,34592.0,15921.3447265625
1375,20051008,10,IDAB,110,13.519999455660582,216934.6015625,166095.0,67015739.0,13120.799743652344,2.89996001124382,4.331666638453801,15893.906005859375,260482.4765625,167922.6328125,27926.0,15915.68408203125
1376,20051009,10,IDAB,110,0.029999999329447746,201486.890625,239749.0,66822167.5,10751.631652832031,3.587165117263794,0.03833333138997356,16032.872721354166,268611.71875,184920.140625,42538.0,16089.915364583334
1377,20051010,10,IDAB,110,4.269999831914902,224311.919921875,146184.0,66950054.0,16556.63037109375,4.196134090423584,6.844166626532872,16033.970296223959,268033.9921875,163757.4912109375,24163.0,16075.792643229166
1378,20051011,10,IDAB,110,5.199999921023846,228833.087890625,223449.0,67053557.0,16326.7880859375,5.452743470668793,0.4233333220084508,16224.3359375,283682.9921875,187103.15625,38799.0,16273.190836588541
1379,20051012,10,IDAB,110,0.17999999225139618,228145.75390625,227098.0,67146789.0,15785.997314453125,5.516366869211197,0.02749999954054753,16301.426025390625,287625.59375,190981.88671875,39829.0,16343.335856119791
1380,20051013,10,IDAB,110,0.0,231524.671875,210564.0,67268619.0,15251.977783203125,5.499044865369797,1.8808331688245137,16317.08154296875,288347.515625,171147.2734375,36242.0,16371.128743489584
1381,20051014,10,IDAB,110,0.0,219445.904296875,229893.0,67391088.0,10037.831909179688,4.450713753700256,0.06583333077530067,16308.870198567709,289559.9609375,190185.5625,41068.0,16406.426432291668
1382,20051015,10,IDAB,110,0.0,220828.2265625,213794.0,67236187.5,11620.136352539062,4.207502901554108,1.6683332246417801,16325.133544921875,290643.6953125,181622.4921875,37544.0,16440.038167317707
1383,20051016,10,IDAB,110,0.0,222344.771484375,223596.0,67203839.5,12779.381652832031,4.316307246685028,0.03166666611408194,16328.20361328125,290314.578125,185785.0546875,39855.0,16437.724934895832
1384,20051017,10,IDAB,110,0.0,229635.7421875,219732.0,67029426.0,14535.163269042969,5.205823868513107,0.0033333332588275275,16387.755208333332,293080.859375,192294.359375,39007.0,16473.563313802082
1385,20051018,10,IDAB,110,0.0,239853.4375,216941.0,66864333.5,15216.757446289062,6.127116233110428,0.0033333332588275275,16517.739908854168,302801.34375,197511.6357421875,38489.0,16600.406575520832
1386,20051019,10,IDAB,110,0.0,230591.1484375,214190.0,66803324.0,12834.683837890625,5.344290196895599,0.30166663927957416,16470.453450520832,298911.6484375,188826.7568359375,38089.0,16554.593912760418
1387,20051020,10,IDAB,110,42.10999933630228,235632.109375,208997.0,66719761.5,17123.276794433594,6.315323114395142,0.31333332338059944,16357.614339192709,292454.3671875,189409.79296875,36937.0,16407.612711588543
1388,20051021,10,IDAB,110,0.29999999701976776,207098.640625,212753.0,67041060.5,12152.315490722656,4.721661299467087,0.04749999971439441,16045.414794921875,269599.75,186912.7734375,38134.0,16076.37548828125
1389,20051022,10,IDAB,110,0.0,199999.859375,210059.0,67089954.5,11347.662292480469,3.6398657858371735,0.08499999965230624,15975.02294921875,266904.390625,181375.1953125,37944.0,16036.664794921875
1390,20051023,10,IDAB,110,27.369999766349792,202203.720703125,118790.0,67362237.5,10681.561584472656,2.5525805801153183,7.3049999723831816,15666.38134765625,247188.2421875,163136.1640625,20977.0,15746.743896484375
1391,20051024,10,IDAB,110,0.0,171731.7421875,214176.0,67613878.0,6047.936950683594,2.367872938513756,0.0,15641.937825520834,242469.7734375,171907.26171875,39606.0,15669.457438151041
1392,20051025,10,IDAB,110,0.0,172456.77734375,215184.0,67467494.0,4888.214630126953,2.320386990904808,0.0,15655.301595052084,246171.109375,177419.515625,40077.0,15746.409993489584
1393,20051026,10,IDAB,110,0.0,179292.0703125,210520.0,67297279.0,6491.869384765625,2.434466525912285,0.0,15758.871256510416,250933.125,176719.61328125,38977.0,15832.550618489584
1394,20051027,10,IDAB,110,0.0,193328.9375,202599.0,67514845.0,8266.395690917969,2.812371641397476,0.2549999775364995,15881.904378255209,260580.484375,175774.64453125,36979.0,15939.03955078125
1395,20051028,10,IDAB,110,0.0,186771.41796875,205737.0,67761564.0,6494.8104248046875,2.8951559364795685,0.0,15869.570963541666,257927.390625,182701.921875,38097.0,15933.6455078125
1396,20051029,10,IDAB,110,0.0,180821.5625,206093.0,67734292.5,6143.9810791015625,2.459195151925087,0.07999999712531765,15847.661051432291,255239.6875,180002.11328125,38412.0,15908.70166015625
1397,20051030,10,IDAB,110,199.4799947142601,208414.453125,185465.0,67525153.5,14880.506591796875,4.00563707947731,1.1708332778265078,15999.912679036459,264485.8125,169833.30078125,33376.0,16040.566243489584
1398,20051031,10,IDAB,110,4134.900009155273,239101.4921875,77760.0,67251481.5,20063.489379882812,6.5371145606040955,26.963333169619244,15958.44970703125,265610.890625,133354.3828125,12179.0,16059.416341145834
1399,20051101,11,IDAB,110,8.529999781399965,178654.60546875,201903.0,67580934.0,5199.7606201171875,2.6207007318735123,0.08666666472951572,15758.218831380209,252424.5390625,176924.78125,38075.0,15862.957845052084
1400,20051102,11,IDAB,110,0.0,190456.25,197631.0,67564453.5,6298.122955322266,2.4315063655376434,0.0008333333147068819,15969.089925130209,263043.71875,184213.7890625,37041.0,16072.949055989584
1401,20051103,11,IDAB,110,0.0,190767.83203125,196801.0,67201784.5,5594.357971191406,3.126890644431114,0.07583333148310582,16010.708251953125,266070.2734375,186053.05859375,36913.0,16089.786702473959
1402,20051104,11,IDAB,110,2.10999983176589,222901.34375,163406.0,66789984.5,11899.31396484375,5.9655680656433105,3.711666484673818,16151.346354166666,276221.8515625,142932.25,28040.0,16190.710367838541
1403,20051105,11,IDAB,110,28.410000124946237,234611.359375,151218.0,66580598.0,14211.329223632812,7.358347475528717,1.2774998918175697,16241.542724609375,282546.0078125,189053.29296875,26781.0,16285.863850911459
1404,20051106,11,IDAB,110,21.940000534057617,202663.3857421875,187496.0,67262979.0,8726.252075195312,3.8827055394649506,0.10416666169961293,16094.307291666666,273876.203125,185136.41796875,34971.0,16183.225667317709
1405,20051107,11,IDAB,110,0.09999999590218067,234055.619140625,177541.0,67278808.0,14982.400146484375,7.379363507032394,0.09166666539385915,16325.320149739584,287211.9609375,190362.8671875,32298.0,16367.460530598959
1406,20051108,11,IDAB,110,11.389999777078629,244690.0234375,166561.0,67174771.5,18622.5166015625,8.264770686626434,0.5149999807278315,16380.064615885416,292318.03125,184279.9921875,29721.0,16412.122721354168
1407,20051109,11,IDAB,110,5.04999989643693,242900.580078125,162737.0,67197653.0,17766.561462402344,7.782899171113968,0.9033332318067551,16357.394775390625,292485.1484375,178877.109375,28853.0,16406.812418619793
1408,20051110,11,IDAB,110,0.38999997824430466,197925.3125,179636.0,67647286.0,8545.516296386719,1.9313893765211105,0.31916665844619274,15927.67138671875,264481.6171875,174715.66015625,33474.0,15994.8271484375
1409,20051111,11,IDAB,110,0.0,199602.73828125,177599.0,67282704.0,9977.900329589844,3.118480831384659,0.05916666565462947,15996.925048828125,264235.640625,182157.28515625,33162.0,16039.250081380209
1410,20051112,11,IDAB,110,290.83999951183796,245764.8203125,116284.0,66825581.5,22795.877197265625,7.097107082605362,3.433333228031794,16171.322021484375,276829.294921875,174714.08203125,19786.0,16203.399983723959
1411,20051113,11,IDAB,110,344.9299901816994,236739.017578125,140792.0,67278141.5,14425.755920410156,6.89725935459137,2.157500016813477,16157.493082682291,279450.125,188517.4765625,25337.0,16205.245768229166
1412,20051114,11,IDAB,110,350.8800127878785,238385.1796875,131470.0,67067093.5,17595.301147460938,6.431763052940369,2.6108333642284074,16098.013590494791,273014.8515625,174446.68359375,23490.0,16126.727864583334
1413,20051115,11,IDAB,110,793.2600317001343,226197.22265625,123984.0,66963906.0,13840.807922363281,5.393454492092133,3.844166737049818,15872.794677734375,265269.359375,173582.6796875,22402.0,16039.012288411459
1414,20051116,11,IDAB,110,0.0,150850.4140625,179250.0,68297107.5,3303.756072998047,1.1424340158700943,0.0024999999441206455,15360.853597005209,227508.8125,167979.3515625,34796.0,15405.035725911459
1415,20051117,11,IDAB,110,0.0,157171.2734375,175272.0,68229394.5,4439.968994140625,1.1468359678983688,0.0,15397.414306640625,227443.7578125,165784.66015625,33809.0,15436.016031901041
1416,20051118,11,IDAB,110,0.0,163418.59765625,172229.0,68001367.0,5157.212738037109,1.345713160932064,0.05916666549940904,15478.645833333334,233997.7578125,167400.265625,33171.0,15541.450113932291
1417,20051119,11,IDAB,110,0.009999999776482582,179452.63671875,168059.0,67405724.0,6998.376220703125,1.6324355155229568,0.541666648350656,15642.675048828125,243827.2734375,168336.359375,31892.0,15710.905680338541
1418,20051120,11,IDAB,110,40.54000134207308,191883.97265625,139685.0,67506730.0,8255.657775878906,3.051913231611252,1.5299998273452122,15637.597412109375,244067.2890625,165126.890625,25727.0,15683.7548828125
1419,20051121,11,IDAB,110,8.539999747648835,176828.77734375,163340.0,67349961.5,7037.9810791015625,2.6646370887756348,0.13500000055258474,15595.178141276041,240079.9765625,168109.15625,31041.0,15629.136637369791
1420,20051122,11,IDAB,110,0.0,181327.9453125,162410.0,67333090.5,8901.938537597656,2.5073938369750977,0.016666666138917208,15661.46484375,246236.203125,168275.26953125,30827.0,15734.18115234375
1421,20051123,11,IDAB,110,0.0,187947.71484375,163668.0,66769555.5,7046.002593994141,2.7078030556440353,0.0,15899.147379557291,257524.6953125,177275.48828125,31392.0,15983.811116536459
1422,20051124,11,IDAB,110,0.0,202455.2109375,130931.0,66867252.0,9351.518493652344,2.896186053752899,4.56416670481364,15935.901774088541,261306.53125,147674.234375,22538.0,16029.273111979166
1423,20051125,11,IDAB,110,0.0,181020.6640625,154858.0,67284740.0,9274.854309082031,1.8878809362649918,0.7674999547501405,15632.2587890625,243271.0,162976.11328125,29072.0,15670.816243489584
1424,20051126,11,IDAB,110,1734.080011844635,235544.46875,54968.0,66781199.0,19468.057373046875,6.0240859389305115,27.829166531562805,15826.532145182291,254548.5703125,108169.7666015625,8073.0,15849.705322265625
1425,20051127,11,IDAB,110,242.15000438690186,226817.0859375,138561.0,65819258.0,11667.507446289062,5.227364242076874,1.6208333062628906,16006.510172526041,267525.5546875,178289.0205078125,25396.0,16080.930013020834
1426,20051128,11,IDAB,110,1.670000035315752,173162.58203125,157259.0,66368365.5,5971.139831542969,2.1258571445941925,0.289166647164772,15580.17822265625,241915.25,169003.171875,30114.0,15636.376220703125
1427,20051129,11,IDAB,110,0.0,156048.61328125,161860.0,67348521.0,3875.7212524414062,1.4832425639033318,0.0008333333147068819,15360.89013671875,227725.275390625,164901.9140625,31592.0,15392.498291015625
1428,20051130,11,IDAB,110,0.0,160164.03125,156350.0,67227082.0,5209.035369873047,1.3787007257342339,0.23916666256263852,15420.361653645834,227630.396484375,162605.796875,30164.0,15466.939534505209
1429,20051201,12,IDAB,110,6.819999936968088,162023.75390625,159308.0,67570286.5,4585.56201171875,1.5987780690193176,0.24833332017684975,15375.65478515625,229579.69921875,166120.6025390625,31102.0,15424.575846354166
1430,20051202,12,IDAB,110,0.0,165178.072265625,154445.0,67210886.0,7705.03125,1.83937169611454,0.0016666666294137638,15428.034749348959,227952.3828125,164244.5234375,29724.0,15445.425944010416
1431,20051203,12,IDAB,110,57.930001467466354,216064.671875,138970.0,66448945.5,10926.995971679688,4.808002352714539,1.3908333430687587,15962.375081380209,264888.703125,175411.330078125,25641.0,16075.951009114584
1432,20051204,12,IDAB,110,86.08000048063695,183180.828125,122190.0,67282939.5,9618.14306640625,2.0823796689510345,4.128333265582721,15383.149169921875,229451.109375,151154.2734375,21696.0,15397.104166666666
1433,20051205,12,IDAB,110,0.0,147417.3046875,157010.0,67756090.5,3099.1389923095703,1.2932022958993912,0.04999999903763334,15153.913899739584,216393.111328125,161238.51171875,30789.0,15198.679443359375
1434,20051206,12,IDAB,110,0.0,151674.12890625,155510.0,67612858.5,2909.9156799316406,1.3006325960159302,0.3266666401177645,15317.164469401041,222169.4375,158745.9140625,30379.0,15389.038167317709
1435,20051207,12,IDAB,110,9.599999971687794,168793.7109375,112100.0,67913315.5,6358.560729980469,1.4667138308286667,5.206666757663091,15243.812418619791,218772.443359375,151256.8369140625,20483.0,15251.869140625
1436,20051208,12,IDAB,110,157.9500029683113,155931.98828125,150920.0,68247859.0,3834.4911193847656,1.2420695014297962,1.1349999805291493,14823.796875,199866.365234375,154977.9296875,47285.0,14881.763102213541
1437,20051209,12,IDAB,110,0.0,135908.0146484375,156470.0,68219773.0,2902.227554321289,0.8270143084228039,0.11499999944741528,14866.677490234375,198982.783203125,150709.921875,43479.0,14925.048583984375
1438,20051210,12,IDAB,110,0.0,153557.9765625,152690.0,67434043.0,4622.221130371094,1.3362907245755196,0.04166666589056452,15181.295084635416,213842.703125,159994.0390625,37160.0,15234.743326822916
1439,20051211,12,IDAB,110,0.0,167681.05078125,148900.0,67425109.0,5932.6578369140625,2.294572740793228,0.0016666666294137638,15468.679117838541,231519.0546875,166641.984375,30509.0,15533.616780598959
1440,20051212,12,IDAB,110,0.0,188767.4375,128445.0,67308745.0,7349.8087158203125,2.152078777551651,4.165833552678426,15630.346354166666,244062.03125,127529.34765625,22576.0,15700.255615234375
1441,20051213,12,IDAB,110,112.50999668240547,186411.33203125,112310.0,67204040.5,10667.223815917969,2.861631363630295,10.55500035484632,15589.40869140625,238284.53125,146231.921875,19960.0,15625.48681640625
1442,20051214,12,IDAB,110,198.08000460080802,206920.3515625,100650.0,66866187.5,8378.894714355469,4.040309250354767,8.109166969855627,15681.979817708334,248471.5859375,139834.51171875,17055.0,15749.878987630209
1443,20051215,12,IDAB,110,0.22999999672174454,155298.2470703125,152670.0,67253180.5,2804.4873962402344,1.3731170073151588,0.008333333147068819,15421.683430989584,230724.8046875,169310.703125,29920.0,15489.458658854166
1444,20051216,12,IDAB,110,0.5300000067800283,173903.69921875,100110.0,67508810.0,5136.348297119141,1.2061007246375084,8.25083331267039,15361.955485026041,224659.275390625,124421.9970703125,16545.0,15393.988525390625
1445,20051217,12,IDAB,110,31.540000051259995,179955.6328125,132910.0,67797233.0,8275.318298339844,1.7648932486772537,2.3266666730244956,15433.140380859375,230945.484375,152171.34765625,25096.0,15458.120524088541
1446,20051218,12,IDAB,110,0.0,174457.22265625,126950.0,68187712.0,6249.586975097656,1.765001893043518,2.600833078225454,15406.051920572916,229546.765625,138637.67578125,22582.0,15433.975016276041
1447,20051219,12,IDAB,110,0.03999999910593033,167069.26171875,136330.0,68280213.5,8644.813232421875,1.6535894200205803,1.1791665701506038,15266.946126302084,222133.2734375,152548.82421875,25006.0,15256.653645833334
1448,20051220,12,IDAB,110,192.11000752449036,196928.6708984375,82588.0,67983649.5,9580.407775878906,2.2306514233350754,8.09583326180776,15281.298177083334,223306.0390625,135247.375,16525.0,15277.285074869791
1449,20051221,12,IDAB,110,0.49999998323619366,159729.54296875,147410.0,67893571.0,4108.850128173828,2.1804396510124207,0.06583333108574152,15269.907633463541,221735.462890625,164919.7734375,29185.0,15325.953857421875
1450,20051222,12,IDAB,110,0.0,162601.93359375,147500.0,67620461.5,5390.711761474609,2.3346409499645233,0.007499999366700649,15379.281168619791,225420.2421875,170709.94140625,28248.0,15413.709554036459
1451,20051223,12,IDAB,110,0.0,177878.5078125,143630.0,66951084.5,8246.832214355469,2.975509539246559,1.1066666451903682,15587.122721354166,238369.7734375,169018.0869140625,27020.0,15625.24267578125
1452,20051224,12,IDAB,110,201.2899932861328,203871.6796875,108570.0,66626212.0,10230.154541015625,3.741643935441971,4.526666780312856,15703.512613932291,248663.2734375,154334.39453125,19323.0,15772.524251302084
1453,20051225,12,IDAB,110,1.020000010728836,173482.67578125,140910.0,66990353.5,5777.492950439453,2.7935523837804794,0.15083332546055317,15524.783610026041,237964.458984375,169098.125,27570.0,15587.5458984375
1454,20051226,12,IDAB,110,0.0,181319.0859375,145240.0,67044775.5,7340.6031494140625,2.3827459663152695,0.1708333323088785,15688.908610026041,244251.8125,169409.453125,27339.0,15750.988199869791
1455,20051227,12,IDAB,110,21.830000499263406,203131.4560546875,129120.0,66383610.0,7268.5064697265625,4.109034106135368,1.4058332095543544,15949.450764973959,262514.703125,174506.73828125,23406.0,16017.656819661459
1456,20051228,12,IDAB,110,0.0,186730.56640625,142500.0,66705658.5,8658.061340332031,3.152220070362091,0.3366666520014405,15782.915771484375,254006.4765625,167160.546875,26387.0,15841.936197916666
1457,20051229,12,IDAB,110,0.0,183753.94140625,146690.0,66694503.0,8237.714721679688,2.3695537596940994,0.22666666268681487,15801.513020833334,251870.8125,172848.6259765625,27464.0,15870.644612630209
1458,20051230,12,IDAB,110,11.97000002861023,189546.3671875,128730.0,66608930.5,7468.288757324219,3.068080335855484,1.0341666551927726,15734.594889322916,250717.2421875,171746.376953125,23715.0,15800.496826171875
1459,20051231,12,IDAB,110,0.0,178204.2265625,145360.0,66788687.0,6668.200225830078,1.913858324289322,1.1741666073600452,15704.419840494791,245330.46875,159187.99609375,26825.0,15766.761393229166
1460,20060101,01,IDAB,110,43.99000160768628,219374.689453125,111390.0,66181314.0,11199.020690917969,5.057723671197891,2.6591665546099343,16021.776123046875,266714.53125,171358.638671875,19444.0,16075.807698567709
1461,20060102,01,IDAB,110,0.0,191062.1767578125,147390.0,66748559.5,7974.810119628906,3.18170665204525,0.0491666643259426,15868.800374348959,260394.46875,178195.421875,27337.0,15931.290120442709
1462,20060103,01,IDAB,110,0.0,185692.34765625,150200.0,67088976.5,7530.596862792969,2.650201290845871,0.0,15836.682779947916,252923.1171875,175731.7578125,27958.0,15915.162272135416
1463,20060104,01,IDAB,110,0.0,198048.6640625,121750.0,67196689.0,6366.065856933594,2.6497462391853333,3.7158332616090775,15885.439371744791,260684.2578125,151379.35546875,20613.0,15951.40673828125
1464,20060105,01,IDAB,110,0.0,174733.125,149880.0,67587876.5,6290.379608154297,2.121579274535179,0.42583332071080804,15654.742594401041,244235.4453125,166460.8125,27749.0,15695.183349609375
1465,20060106,01,IDAB,110,0.0,159107.4609375,155870.0,67767793.0,4112.529052734375,1.907021939754486,0.0041666665735344095,15403.70751953125,231990.4375,165934.7421875,29377.0,15444.463541666666
1466,20060107,01,IDAB,110,0.0,174763.24609375,154680.0,67064942.5,5481.0826416015625,1.5624486654996872,0.018333332147449255,15681.011962890625,243233.0234375,170388.2197265625,28812.0,15727.0576171875
1467,20060108,01,IDAB,110,0.0,191475.8544921875,138712.0,66575536.0,5961.087890625,2.330902650952339,2.8066666374603906,15935.105712890625,262531.5703125,160794.73046875,24392.0,16013.515055338541
1468,20060109,01,IDAB,110,176.6599970459938,211988.607421875,87256.0,67292260.5,11602.08544921875,4.444983050227165,9.629167219003042,15806.904541015625,253636.2734375,167479.29296875,15004.0,15854.39501953125
1469,20060110,01,IDAB,110,312.79000130295753,190404.5927734375,127954.0,67450208.5,7104.010406494141,2.796378493309021,2.6808333906034627,15464.294026692709,236510.9765625,161358.54296875,23376.0,15515.33837890625
1470,20060111,01,IDAB,110,0.0,165360.8984375,160809.0,67182193.0,3591.961639404297,1.8640343993902206,0.0,15575.054606119791,237372.4453125,173041.859375,30092.0,15625.830647786459
1471,20060112,01,IDAB,110,57.859996259212494,205234.5546875,96730.0,66542317.0,8882.801971435547,4.774063795804977,4.47833310564359,15820.0517578125,251784.5390625,156165.046875,16310.0,15857.781819661459
1472,20060113,01,IDAB,110,43.94000130146742,168251.484375,161281.0,67322445.5,4163.288024902344,2.0908568054437637,0.06416666476676862,15560.176920572916,240395.609375,171653.9423828125,29808.0,15628.82763671875
1473,20060114,01,IDAB,110,0.0,167458.55859375,160317.0,67597083.5,4361.609893798828,1.5678799748420715,0.9908332650860151,15607.498209635416,240017.25,167870.91796875,29189.0,15659.187825520834
1474,20060115,01,IDAB,110,0.0,197373.7626953125,149383.0,66755116.5,10781.365173339844,1.998333603143692,3.392499844233195,15820.954264322916,253085.6875,149611.94140625,25934.0,15839.406005859375
1475,20060116,01,IDAB,110,647.5899922251701,227884.296875,63299.0,66218599.5,15178.746215820312,5.402757212519646,22.295000354448955,15904.591959635416,261076.9140625,124953.7265625,9206.0,15962.80322265625
1476,20060117,01,IDAB,110,3.060000153258443,161135.388671875,166307.0,67035020.5,3942.381805419922,1.499301254749298,0.23416665336117148,15409.048014322916,231823.189453125,162777.015625,30534.0,15452.032389322916
1477,20060118,01,IDAB,110,0.0,168883.13671875,165270.0,67230809.5,4712.268310546875,1.388117142021656,0.5749999654168884,15634.296549479166,240013.15625,164510.34375,29955.0,15671.418701171875
1478,20060119,01,IDAB,110,0.6799999698996544,196019.123046875,146560.0,66958151.5,8108.6380615234375,4.535530835390091,0.7616666567822298,15901.379557291666,258801.2265625,172582.3515625,25818.0,15932.956949869791
1479,20060120,01,IDAB,110,210.51000010967255,235143.009765625,79522.0,66925666.0,11452.407104492188,5.684816122055054,7.4499998688697815,15935.794677734375,264272.25,171919.7880859375,13805.0,15977.378987630209
1480,20060121,01,IDAB,110,0.0,165634.0625,166464.0,67772993.5,4730.5283203125,2.288939118385315,1.122499908010165,15509.224690755209,235061.453125,156671.00390625,29791.0,15515.351481119791
1481,20060122,01,IDAB,110,4522.539978027344,220880.603515625,20134.0,67637081.5,17913.403076171875,3.4719835221767426,42.88249937693278,15373.399332682291,228737.267578125,98699.2060546875,2627.0,15380.985026041666
